"site_code","plot_id","treatment_code","start_date","end_date","analyte","final_value","flag","location_within_plot","num_cation_probes","num_anion_probes","notes"
"EME","66","C1",2008-12-16,2009-03-09,"NO3-N",43.6,NA,"under_plant",4,4,NA
"EME","66","C1",2008-12-16,2009-03-09,"NO3-N",56.4,NA,"between_plant",4,4,NA
"EME","67","N",2008-12-16,2009-03-09,"NO3-N",198,NA,"under_plant",4,4,NA
"EME","67","N",2008-12-16,2009-03-09,"NO3-N",105.6,NA,"between_plant",4,4,NA
"EME","68","NP",2008-12-16,2009-03-09,"NO3-N",456,NA,"under_plant",4,4,NA
"EME","68","NP",2008-12-16,2009-03-09,"NO3-N",100,NA,"between_plant",4,4,NA
"EME","70","P",2008-12-16,2009-03-09,"NO3-N",71.4,NA,"under_plant",4,4,NA
"EME","70","P",2008-12-16,2009-03-09,"NO3-N",46.4,NA,"between_plant",4,4,NA
"WTM","71","C1",2008-12-16,2009-03-09,"NO3-N",76.2,NA,"under_plant",4,4,NA
"WTM","71","C1",2008-12-16,2009-03-09,"NO3-N",10.6,NA,"between_plant",4,4,NA
"WTM","73","NP",2008-12-16,2009-03-09,"NO3-N",131.4,NA,"under_plant",4,4,NA
"WTM","73","NP",2008-12-16,2009-03-09,"NO3-N",110.2,NA,"between_plant",4,4,NA
"WTM","74","P",2008-12-16,2009-03-09,"NO3-N",108.6,NA,"under_plant",4,4,NA
"WTM","74","P",2008-12-16,2009-03-09,"NO3-N",9.8,NA,"between_plant",4,4,NA
"WTM","75","N",2008-12-16,2009-03-09,"NO3-N",300.6,NA,"under_plant",4,4,NA
"WTM","75","N",2008-12-16,2009-03-09,"NO3-N",217,NA,"between_plant",4,4,NA
"SRR","15","N",2008-12-18,2009-03-10,"NH4-N",21.5,NA,"between_plant",4,3,NA
"SRR","14","P",2008-12-18,2009-03-10,"NH4-N",6.1,NA,"between_plant",3,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"NH4-N",138.2,NA,"between_plant",4,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"NH4-N",0.4,"below detection limit","under_plant",4,4,NA
"SRR","13","C1",2008-12-18,2009-03-10,"NO3-N",9,NA,"between_plant",4,4,NA
"SRR","13","C1",2008-12-18,2009-03-10,"NO3-N",9.8,NA,"under_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"NO3-N",72,NA,"between_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"NO3-N",63.2,NA,"under_plant",4,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"NO3-N",258,NA,"between_plant",4,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",3,4,NA
"LDP","3","NP",2008-12-18,2009-03-10,"NH4-N",7.4,NA,"under_plant",4,4,NA
"LDP","3","NP",2008-12-18,2009-03-10,"NH4-N",8.8,NA,"between_plant",3,3,NA
"LDP","4","P",2008-12-18,2009-03-10,"NH4-N",0.6,"below detection limit","under_plant",4,4,NA
"LDP","4","P",2008-12-18,2009-03-10,"NH4-N",0.7,"below detection limit","between_plant",3,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SRR","14","P",2008-12-18,2009-03-10,"NH4-N",2.8,NA,"under_plant",4,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"UMP","6","NP",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"UMP","6","NP",2008-12-18,2009-03-10,"NH4-N",9.4,NA,"between_plant",3,3,NA
"SRR","13","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SRR","13","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"NH4-N",0.6,"below detection limit","between_plant",4,4,NA
"MCS","24","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,3,NA
"MCS","24","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"UMP","8","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"UMP","8","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"NO3-N",185.4,NA,"under_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"NO3-N",13,NA,"between_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"NO3-N",34.4,NA,"under_plant",4,4,NA
"UMP","8","P",2008-12-18,2009-03-10,"NO3-N",20.2,NA,"between_plant",4,4,NA
"UMP","8","P",2008-12-18,2009-03-10,"NO3-N",35.2,NA,"under_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"NH4-N",7.4,NA,"between_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"NH4-N",23.2,NA,"between_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"NH4-N",0.4,"below detection limit","under_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"NH4-N",6.6,NA,"between_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"NH4-N",5.2,NA,"under_plant",4,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"UMP","6","NP",2008-12-18,2009-03-10,"NO3-N",217,NA,"between_plant",3,3,NA
"UMP","6","NP",2008-12-18,2009-03-10,"NO3-N",161,NA,"under_plant",4,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"NO3-N",17.4,NA,"between_plant",4,4,NA
"MCN","16","N",2008-12-18,2009-03-10,"NH4-N",0.9,"below detection limit","between_plant",4,3,NA
"MCN","16","N",2008-12-18,2009-03-10,"NH4-N",1.2,"below detection limit","under_plant",4,4,NA
"SRR","15","N",2008-12-18,2009-03-10,"NH4-N",1,"below detection limit","under_plant",4,4,NA
"MCS","24","C1",2008-12-18,2009-03-10,"Total-N",15.6,NA,"between_plant",4,3,NA
"MCS","24","C1",2008-12-18,2009-03-10,"Total-N",90,NA,"under_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"Total-N",10.6,NA,"between_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"Total-N",129.8,NA,"under_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"Total-N",120.2,NA,"between_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"Total-N",135,NA,"under_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"Total-N",117.8,NA,"between_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"Total-N",278,NA,"under_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"NH4-N",2.4,NA,"under_plant",4,4,NA
"MCS","24","C1",2008-12-18,2009-03-10,"NO3-N",15.6,NA,"between_plant",4,3,NA
"MCS","24","C1",2008-12-18,2009-03-10,"NO3-N",90,NA,"under_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"NO3-N",10.6,NA,"between_plant",4,4,NA
"MCS","23","P",2008-12-18,2009-03-10,"NO3-N",129.8,NA,"under_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"NO3-N",120.2,NA,"between_plant",4,4,NA
"MCS","22","N",2008-12-18,2009-03-10,"NO3-N",135,NA,"under_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"NO3-N",110.4,NA,"between_plant",4,4,NA
"MCS","21","NP",2008-12-18,2009-03-10,"NO3-N",278,NA,"under_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"NO3-N",129,NA,"between_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"NO3-N",277.2,NA,"under_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"NO3-N",19.2,NA,"between_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"NO3-N",29.8,NA,"under_plant",4,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"NO3-N",3.4,NA,"between_plant",4,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"NO3-N",10,NA,"under_plant",4,4,NA
"LDP","4","P",2008-12-18,2009-03-10,"NO3-N",28.5,NA,"between_plant",3,4,NA
"LDP","4","P",2008-12-18,2009-03-10,"NO3-N",12.8,NA,"under_plant",4,4,NA
"LDP","3","NP",2008-12-18,2009-03-10,"NO3-N",20.6,NA,"between_plant",3,3,NA
"LDP","3","NP",2008-12-18,2009-03-10,"NO3-N",57.8,NA,"under_plant",4,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"Total-N",176.2,NA,"under_plant",4,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"Total-N",60.3,NA,"between_plant",3,4,NA
"LDP","3","NP",2008-12-18,2009-03-10,"Total-N",65.2,NA,"under_plant",4,4,NA
"LDP","3","NP",2008-12-18,2009-03-10,"Total-N",29.4,NA,"between_plant",3,3,NA
"LDP","4","P",2008-12-18,2009-03-10,"Total-N",13.4,NA,"under_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"Total-N",152.2,NA,"between_plant",4,4,NA
"MCN","20","NP",2008-12-18,2009-03-10,"Total-N",277.6,NA,"under_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"Total-N",25.8,NA,"between_plant",4,4,NA
"MCN","18","C1",2008-12-18,2009-03-10,"Total-N",35,NA,"under_plant",4,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"Total-N",3.4,NA,"between_plant",4,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"Total-N",25.6,NA,"under_plant",4,4,NA
"MCN","16","N",2008-12-18,2009-03-10,"Total-N",305.2,NA,"between_plant",4,3,NA
"LDP","4","P",2008-12-18,2009-03-10,"Total-N",29.2,NA,"between_plant",3,4,NA
"MCN","17","P",2008-12-18,2009-03-10,"NO3-N",25.6,NA,"under_plant",4,4,NA
"MCN","16","N",2008-12-18,2009-03-10,"NO3-N",304.3,NA,"between_plant",4,3,NA
"MCN","16","N",2008-12-18,2009-03-10,"NO3-N",118.8,NA,"under_plant",4,4,NA
"SRR","15","N",2008-12-18,2009-03-10,"NO3-N",64.6,NA,"between_plant",4,3,NA
"SRR","15","N",2008-12-18,2009-03-10,"NO3-N",163.8,NA,"under_plant",4,4,NA
"SRR","14","P",2008-12-18,2009-03-10,"NO3-N",15.2,NA,"between_plant",3,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"NO3-N",176.2,NA,"under_plant",4,4,NA
"LDP","1","N",2008-12-18,2009-03-10,"NO3-N",60.3,NA,"between_plant",3,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"Total-N",10,NA,"under_plant",4,4,NA
"LDP","5","C1",2008-12-18,2009-03-10,"Total-N",17.4,NA,"between_plant",4,4,NA
"UMP","6","NP",2008-12-18,2009-03-10,"Total-N",161,NA,"under_plant",4,4,NA
"UMP","6","NP",2008-12-18,2009-03-10,"Total-N",226.4,NA,"between_plant",3,3,NA
"UMP","8","P",2008-12-18,2009-03-10,"Total-N",35.2,NA,"under_plant",4,4,NA
"UMP","8","P",2008-12-18,2009-03-10,"Total-N",20.2,NA,"between_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"Total-N",34.4,NA,"under_plant",4,4,NA
"UMP","9","C1",2008-12-18,2009-03-10,"Total-N",13,NA,"between_plant",4,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"Total-N",185.8,NA,"under_plant",4,4,NA
"UMP","10","N",2008-12-18,2009-03-10,"Total-N",396.2,NA,"between_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"Total-N",65.6,NA,"under_plant",4,4,NA
"SRR","12","NP",2008-12-18,2009-03-10,"Total-N",72.6,NA,"between_plant",4,4,NA
"SRR","13","C1",2008-12-18,2009-03-10,"Total-N",9.8,NA,"under_plant",4,4,NA
"SRR","13","C1",2008-12-18,2009-03-10,"Total-N",9,NA,"between_plant",4,4,NA
"SRR","14","P",2008-12-18,2009-03-10,"Total-N",15,NA,"under_plant",4,4,NA
"SRR","14","P",2008-12-18,2009-03-10,"Total-N",21.3,NA,"between_plant",3,4,NA
"SRR","15","N",2008-12-18,2009-03-10,"Total-N",164.8,NA,"under_plant",4,4,NA
"SRR","15","N",2008-12-18,2009-03-10,"Total-N",86.1,NA,"between_plant",4,3,NA
"MCN","16","N",2008-12-18,2009-03-10,"Total-N",120,NA,"under_plant",4,4,NA
"SRR","14","P",2008-12-18,2009-03-10,"NO3-N",12.2,NA,"under_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"NO3-N",27.8,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"Total-N",20.2,NA,"between_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"Total-N",124.4,NA,"under_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"Total-N",36.6,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"NO3-N",72.8,NA,"between_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"NO3-N",10,NA,"between_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"NO3-N",122,NA,"under_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"NO3-N",50.8,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"NO3-N",68.4,NA,"under_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"NO3-N",36.6,NA,"between_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"NO3-N",263.2,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"NO3-N",20.2,NA,"between_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"NO3-N",124.4,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"NO3-N",21.8,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"NO3-N",59.2,NA,"under_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"NO3-N",80.6,NA,"between_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"NO3-N",54,NA,"under_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"NO3-N",20.2,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"NO3-N",106.6,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"Total-N",80.8,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"Total-N",54.4,NA,"between_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"Total-N",31.6,NA,"under_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"Total-N",10.4,NA,"between_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"Total-N",122,NA,"under_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"NH4-N",0.4,"below detection limit","between_plant",4,4,NA
"SNE","55","P",2008-12-22,2009-03-09,"NH4-N",3.8,NA,"under_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"NH4-N",3.6,NA,"between_plant",4,4,NA
"SNE","54","NP",2008-12-22,2009-03-09,"NH4-N",12.4,NA,"under_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNW","56","N",2008-12-22,2009-03-09,"Total-N",80.6,NA,"between_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"Total-N",54,NA,"under_plant",4,4,NA
"SNW","57","P",2008-12-22,2009-03-09,"Total-N",20.2,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"Total-N",106.6,NA,"under_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"Total-N",72.8,NA,"between_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"Total-N",61.4,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"Total-N",21.8,NA,"between_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SNW","59","NP",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"NH4-N",2.2,NA,"under_plant",4,4,NA
"SNW","60","C1",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","between_plant",4,4,NA
"SNE","52","N",2008-12-22,2009-03-09,"Total-N",263.2,NA,"under_plant",4,4,NA
"SNE","51","C1",2008-12-22,2009-03-09,"NH4-N",0,"below detection limit","under_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"P",7.6,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"P",11,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"P",7.4,NA,"under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"P",13.6,NA,"between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"P",14,NA,"under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"P",3.8,NA,"between_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"P",2.8,NA,"under_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"K",235.2,NA,"under_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"K",88.2,NA,"between_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"K",225.4,NA,"under_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"K",97.6,NA,"between_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"K",76,NA,"under_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"K",57.4,NA,"between_plant",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Mn",0.2,"below detection limit","blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Mn",0,"below detection limit","blk_washed",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"Mn",9.2,NA,"under_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"Mn",12,NA,"between_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"Mn",17,NA,"under_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"Mn",20,NA,"between_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"Mn",4.6,NA,"under_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"Mn",8,NA,"between_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"Mn",6.4,NA,"under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"Mn",10.6,NA,"between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Mn",11.6,NA,"under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Mn",11.4,NA,"between_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"K",111.6,NA,"under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"K",47.2,NA,"between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"K",192.4,NA,"under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"K",113.8,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"K",250.8,NA,"under_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"K",118.4,NA,"between_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"K",172.6,NA,"under_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"K",72.4,NA,"between_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"K",132.6,NA,"under_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"K",79.4,NA,"between_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"K",102.4,NA,"under_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"K",129.8,NA,"between_plant",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"B",1.6,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"B",1.6,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"B",1.2,NA,"blk_washed",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"B",0.8,NA,"between_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"B",1.2,NA,"under_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"B",1,NA,"between_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"B",0.8,NA,"under_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"B",0.8,NA,"between_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"B",1,NA,"under_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"B",1,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"B",0.8,NA,"under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"B",0.8,NA,"between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"B",0.8,NA,"under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"B",0.6,NA,"between_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"B",0.8,NA,"under_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"B",0.6,NA,"between_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"B",1,NA,"under_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"B",1,NA,"between_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"B",1,NA,"under_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"B",1,NA,"between_plant",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"K",4.4,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"K",4.2,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"K",3.6,"below detection limit","blk_washed",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"P",6.2,NA,"between_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"P",3.8,NA,"under_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"P",16,NA,"between_plant",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"P",17.4,NA,"under_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"P",11.6,NA,"between_plant",4,4,NA
"SME","29","C1",2009-06-09,2009-08-17,"P",9.4,NA,"under_plant",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Total-N",2.2,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Total-N",4,NA,"blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Total-N",6,NA,"blk_washed",4,4,NA
"SME","30","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","between_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"PWP","32","C2",2009-06-09,2009-08-17,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"Cd",0.2,"below detection limit","between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Cd",0.6,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","between_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","between_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"Cd",0,"below detection limit","between_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","under_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"Cd",0,"below detection limit","between_plant",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Cd",0,"below detection limit","blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Cd",0,"below detection limit","blk_washed",4,4,NA
"BLK","76","C1",2009-06-09,2009-08-20,"Cd",0,"below detection limit","blk_washed",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"Total-N",68.8,NA,"between_plant",4,4,NA
"DBG","50","C1",2009-06-09,2009-08-17,"Total-N",89.4,NA,"under_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"Total-N",57.8,NA,"between_plant",4,4,NA
"DBG","47","C2",2009-06-09,2009-08-17,"Total-N",119.4,NA,"under_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"Total-N",96.2,NA,"between_plant",4,4,NA
"SMW","44","C1",2009-06-09,2009-08-17,"Total-N",78.2,NA,"under_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"Total-N",54.6,NA,"between_plant",4,4,NA
"SMW","41","C2",2009-06-09,2009-08-17,"Total-N",96,NA,"under_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Total-N",59,NA,"between_plant",4,4,NA
"MVP","38","C1",2009-06-09,2009-08-17,"Total-N",94.8,NA,"under_plant",4,4,NA
"PWP","33","C1",2009-06-09,2009-08-17,"Total-N",45,NA,"between_plant",4,4,NA
